protocol_mode,transaction_id,event_index,timestamp_unix,mno,order_id,test_account_id,profile_id,profile_hash,profile_size,network_egress,smdpp,I_ac,I_t,sid,pid_h,op,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key,N_U,N_S,serverOID,PRaddr,cap
aura_rsp,0AC3C6537AA0589251C5D0BEC6E5CBAD,28,1800496556,MNO-B,ORDER-D05D7F3B00C770EDCC272EDE,ACCOUNT-8132d612dc8340fb9186,PROFILE-e0f354d0fbce29751fac,9261b773531e29ad5d4ffe0485d824829d5c22eca1bd05529bb8e213942525d8,12207,198.51.100.10,shared-smdpp.test,IAC-9BA9577FD805D558B6A6DAD83E48CCCD,O5Hg6w7TaYh5K-YzH4fo4w,aura-smdpp.test,9261b773531e29ad5d4ffe0485d824829d5c22eca1bd05529bb8e213942525d8,download,6yY9FhWaqIJU-LakfbbOgYhoxd2ULDIyhqmXcPB4siXm5jFUoWwsK5BqEFJkvzfl,ydVhXRAQC6xN17EsLFUX17zz5QKYYNqYMD8ItQONsO0,iYp3C_dUwtyjhPrpXOwBfA,g1oUOC_SLa8Ahr28AhRPJlwdk9n0HOMxitLJU9zEyRA,0577011aa6303571d20b15e2b4f067bdaeee613a30ef87908cd4213d2b3b4267,a0de14ab11f8d4dab4d7bbf5d12a11e3599003f277035ecbd3552273c8e2bb62,n24NjaO4IbiP5qRR3bEgC_G0s_L1KYA4pVhx-7IRTrpNnN2XUTs-lHevqzUGRDddgvYQop7BLg-w-CfopaK5TL0,MFszMadNpRInFVhU3xZUaQ,iyZTpF2jyDrd7s0Jz6i_dA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,3F20E2AABF2A17A3FFE0DE0CA825D345,29,1800211967,MNO-D,ORDER-F556B65EA28B5A6826FE6DB6,ACCOUNT-d72cf7f20a479bf85492,PROFILE-1c044f387896c5280f59,e2156d400e06fd9e04bd2df31e8cfe75d915b8af6049e38187c708e364d4960f,12207,198.51.100.10,shared-smdpp.test,IAC-8A7BBBADAC6F661C014C9CCC396C0B06,StihG5UyKaSKE22jnYhaHQ,aura-smdpp.test,e2156d400e06fd9e04bd2df31e8cfe75d915b8af6049e38187c708e364d4960f,download,zfrj4ULofZx32y5ZVZ9gPb7DuWLJH9mCD6psxpJUF9MBk3j-_sviCelQ0Xqjno1F,wVv-dNoVgqDAmP8cuHmWOFhYLHnTSR8EaY004Cq9iY0,DrrMynaJUQ6UAbhM4V8QRg,Jnjglw6mj8U5lF_VTaydh-BNedqMhkwFDynffsB-9Uc,9fa78fd79b91688852947acf01c040eab9ff4b776bd44bef8b18bae657f0349b,6fb02d93b3ae482a918993065f617b87f55732c4d3da0c45a25041071a62147d,t-5zVI9i6LKAC9vj1I-2qIl_SPtPKvvvitWz-3xBCup09_Ap2JkZl3ObfsEj9RzQxA_mvyg-MvOlEyhMkMpelIM,y46EzKW0hK91u1jviVc-Jw,PosYUfjYc4lU5m_WYbjOmw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,46914D31CE3F3DC6A5AFA933B2233B56,30,1800219125,MNO-B,ORDER-7807492864D297F48403D586,ACCOUNT-6cab6f473b6942694548,PROFILE-9e666a6f7473d0af457c,5d03a8fbf4445e79fcfe6b7f2e17e6f9f5d38d5a8da8207640de74262ccfefa4,12207,198.51.100.10,shared-smdpp.test,IAC-4F08DC0AA3D59BE50B1B4B2781E86D53,xdZW8HLc82l2IlCrSE0-1g,aura-smdpp.test,5d03a8fbf4445e79fcfe6b7f2e17e6f9f5d38d5a8da8207640de74262ccfefa4,download,5CAVoGCGOiPWqi5NtmbVZ0yADFQ3bV3c9sQbclVO2oDT8wlv6rNQemH72uBTMRCD,Dk3ZIJ4aty4qbEOB28YJrO9AEFwWNcJgszpUVck-NQk,gjU9hYID_m7cUgeLLnGnAw,6ia25D5tynMwrjjXPu-O0x-OKoZjepxQomTXLCNFFco,33dab45d196557957af17748c7a63ffe1b2d7e0c257df45afcf86a5802684a41,cfaec5167add15f8b163e11dda78f17af5d1fe46802464de61b83d639ebd6a74,qDLwaQW0ed_2SNMW1ZXYQ8pJ7yh04ioDq2HrSUoXu5rYwqHdkEGEmBhCZ6WMQ9IGDu-WcgZKCdhFlBFkPTZp2-k,dLDsRC6mQMMwvmnvKWEu5A,BAkUW-gdDVPiixODUrhidQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,08D637908080C3C8EA8E8D14BFBCC9CF,31,1800539455,MNO-A,ORDER-D33F5864561D166525932673,ACCOUNT-db25b0867e5f2207da79,PROFILE-150ca2d284b71fc17bd6,d63580cd26d74c4361ab0f8264588af75bcfd0007b24b2063731716740ca97fe,12207,198.51.100.10,shared-smdpp.test,IAC-85E65D380B2E453ACF0913147394D46C,nDTCzVV-aobV2AAIZdVpsw,aura-smdpp.test,d63580cd26d74c4361ab0f8264588af75bcfd0007b24b2063731716740ca97fe,download,r9TZJPvDGlqzbvzkJDj9OQ_7HZPNqMRCaOl9fE95Cuvql0WZPY3nzQcY0BuVm8kz,DgLEPQaU_u3cSXYAN_6ZLOz_wDAPNQYuSFlQSB-sRmg,8n9SY2hs4lu27LRR38rqYA,qcj5gwnrwnZPHG4LpZ24DlR8gFgANO4U9HC-srUuFOM,6cd49ce42bc05805ceb01b26936014d0730429000570dc18e735a5d1ece5f9c8,ba3184bc7607fbb4db2e1ad4320c2ab5ac836aa369618371f3fa0f4a6cb4a4a4,g-BLJoaXWRVXKoJ03j9TECruG_6WNnLsX7fMFs1869mYAUcXHJMEnocYMiEWAtdyqv54mv9rBcr3CazDxr0wCYQ,EuYmfRsinVmq6Axdr3EhnA,gjHFuSUP7bURPPi5ziz7JA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,7E9CC2ACE23E327BE1D53805566455FF,32,1800394132,MNO-B,ORDER-70252F33EBA373EC663F49EF,ACCOUNT-628b248f086a5501782c,PROFILE-e0859073473134e983c1,77f8bcf9be61278ab98926ef783796aaf6dd2cf83fe39f009bc830fd5c352375,12207,198.51.100.10,shared-smdpp.test,IAC-BCD0BAF1A2303C4E3882DDD51FF9F3EA,AJVSi_k98FVo-HgTDT-_IA,aura-smdpp.test,77f8bcf9be61278ab98926ef783796aaf6dd2cf83fe39f009bc830fd5c352375,download,7Ax7m6WBdKcp6lSOotlmVHsJLB2jxTdf1xwz1VF6EPU_LuSkrNZ7K5-4VMIjw-Sc,zJy7yvZT9nUd-HMnVC_fOGVurEuToLGR2jhK8F7HZiw,evNyjog1b0SUVB6FUNWs0A,_I_lgxyeTrywouZm-5iEEZm3E7cJTlY0OLy7vTjHruI,c9aef0cb04fcad10dfa9eb307e44ef41e6b091e2a919557c46dd3ed584daa00d,f77c2d1582f421d7301e610d12a13f55efe0f13984d0103b88000d98c2c61b43,0LRAqhSbi-J-_bmnWfUJ59NvAQUJv58YNFJQhx5KkaYj_GOnCnQ1gu5qFJQAwGMTBGT2Zz_Pr9Mq91Qv_Xg2pec,6ryYKW1gf-WbjDUgBw45RQ,c1RzrfeGzFO9e5moYsKkTg,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,23FA59C7026D2B542F83465696D41D84,33,1800275214,MNO-B,ORDER-92332E0FFD1B63FF8CA941A9,ACCOUNT-9577392702e2babd3bb8,PROFILE-1bfa99af824807e4c4a8,ab324d1f276d7679d3aaaccfc1c1cc05155a629e309cb2a5c28cd26a0444e5eb,12207,198.51.100.10,shared-smdpp.test,IAC-5938ECBB82840BD6AB8CA638D897D22D,wMZQTIGxaiXyyOm0X65rJg,aura-smdpp.test,ab324d1f276d7679d3aaaccfc1c1cc05155a629e309cb2a5c28cd26a0444e5eb,download,UpFmJJrP7TMHHN-DiFYLHq_6r0kVYzq7DdpyWp511x1Hi0Fvqh3lJ5cYz80eSWiq,y0A8n4uPfsGSLsm8fq67PI91WIDr6U7fuxhbv05tzjc,ctxqRUvhce7lvEFIis7Geg,jIUTGuvCyW0_HVXoh6Aj8agZAI6z-xRyBoE1Gx7im-M,2af68d97c345cac62a39ab572e878b6d06d1d8235f3b3e24d3cd3da06766332a,6986f7245021ca5c815499cdd27e1d4f68e8d191fc84fd4afd054dfea7462335,vU0MgXt5iqXyHaphWm42-QahQx7MgPz8YByygUSVU-P1NGzYK1iHlHBFgGdd0H-btl44NZRdGx7YYHAjdEsb2Ro,faeiRxwKEMhQi3NARrSWxA,iz_LxE5fx4nYPZ1WmRbm-g,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,D5CE5405D90A0BC24EBE4DAAE28FCBBC,34,1800037720,MNO-D,ORDER-A785D06F55320DCAE1732F4C,ACCOUNT-dc5ebffebcb988f1dbce,PROFILE-40e0f1836026b1a88fa3,95c918ca8474d30f93e2d354c8a4d3412b16b31abbadff5f1399fbacaf8f1d17,12207,198.51.100.10,shared-smdpp.test,IAC-404B88C328D7CE5CA05E2ACB9774A3EC,h3rgrofHyZ3QTns9ZYYrVg,aura-smdpp.test,95c918ca8474d30f93e2d354c8a4d3412b16b31abbadff5f1399fbacaf8f1d17,download,vNmoLZZ_hOBC6fxjPHv6UdXoAhFUB63fjtDTFO8FDkNUDtbUYCAg0WEzKMM8YxTo,56tXM4FW5bFa_8pQt_QodeYPvESbykRUMolfUugHXBY,7IwR7b_uVAcmj_jrK00HYw,UsniIMkjwgK665Ke0nhR3w8l8FSLjrDskrvsdLBq1bs,e4b27aca7a7c327956c6402f125c306cc47c16ba29009d3c53970a71372c9fb7,acf0d561bf36b09a650a3d1041be96881c8a0c0b0fde0bae1a2c5dc3979e06c7,DOZtJkAJsjpCeK42bYc46jup-tOQLSTJ674v7IeFiPXu49ModvtKNsD9S9pz3xPGq4zYtr65vfW7-TEKf2Exg78,SuJ3ic9x_Cf2trIa3OSsAw,jcjVRGB5mIytumRQtJ0Uyg,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,1BEAF29877E24F5EB211698F6AFFFBE3,35,1800170695,MNO-A,ORDER-1D93F0A315BC61D226CE594B,ACCOUNT-31de712bb7a48b4eaf0d,PROFILE-a4b340c3c8f62dd4e857,ea758bca003d1267e89815da251bb4e0b39946c023a033e5e47ee8059bdfbf06,12207,198.51.100.10,shared-smdpp.test,IAC-D8A0AC672F38491FEA9F2164DFEC7D26,L6rnt43BDrMS8wdoi-mFKA,aura-smdpp.test,ea758bca003d1267e89815da251bb4e0b39946c023a033e5e47ee8059bdfbf06,download,OtG_6Pbr7JHN0GXaUY_kS44Ze1-6-zhBWERBuVTId8uKcwQ0-QSE1gq-6pwe85dJ,-nqm6Prdu7PDXyQkaIuxF0Z76NyIjzF5jyuSR9-QWtw,FHtQ2ipO0woFw4xXP7V2vQ,DxcsDGMH805Ei_v9wlcLS-T0Y6H3FnzrU_0YJvMGNtQ,317ccf7ff560c2eb62f9b5b1cd0449e715117228366804f285a14e224585328c,93e81928e27d3f7cd97b8a9f72c4101ce61c0dd86ecad2a5a77162d9a5f806ee,_hm2OVpTXr-Q0-pKYqnpy9yXIkxhf_ivCRZCLNlBT80j5_MSiVTbEnffOEu1YFNZP8_6aJPcC7QmveipcEWA_4Q,tV4iUpuQZSVt_kNrMpVwWA,-KAizMhvieBmDR6lGczjMQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,BC039C048BE7E834B044F1A4CDBB0470,36,1800011237,MNO-C,ORDER-8682E143DA924DE1D195F09C,ACCOUNT-58a7c9365e791c9f8358,PROFILE-efe183da79f50a0bb068,b007816f2997eb993837eb27f7846cf89ad89d45c5844166522c0e4eb0a0741c,12207,198.51.100.10,shared-smdpp.test,IAC-FE90AD5B1B3372DDF12AEB1C3CE7E9F4,e9XcCSDBpsrjfrNkQKklpg,aura-smdpp.test,b007816f2997eb993837eb27f7846cf89ad89d45c5844166522c0e4eb0a0741c,download,tP41RO15gaLmkcU3MTpVYfWcNhePkgwN2Uw6xrA3I6jQjCti_abh1tT8rRqBXEQE,RSehg9euzjsDbAED54r616SZB6bCcmeu_hkhwEgUIfA,3i4UcBxIR7dRIpQyA7YC5g,P5eP9cvAEbtDGJMY24z_HEIK_WqQrZNKcqyOYNaf3zc,5fb40d6bb9601f6d28075702e0e8eb1bec96aca4b4d74d3c71cacc00b2b1229d,a6e0231191a16e9c11e1fbf7603f4126e87b4d3ac220128c5b560942b03270aa,0HYgyu6lsOIouIl9dBIc-2gy2NsATrX1OT9evjwEW25Hd4kwPi1lI7BK_on9sPKdr-W1ujzmWGF_xwaUfnI46qg,JHPU8bCmnSL_4llnZHYqzg,SCQTG-wxHuH2j9VBCuPUYg,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,2171150B8213FE777A592DE8895E85CC,37,1800501129,MNO-D,ORDER-15AFE472CA3B99E17E9A4242,ACCOUNT-69eba6b73e7613308848,PROFILE-3542c808e28fefefd3db,5241d0b46f419e0903e6cca27575f5d8aee7ddf68ad5dab74f3bbdafdeb652fc,12207,198.51.100.10,shared-smdpp.test,IAC-AF5836A2623C7A2B94899EF015CA267A,84mA0Ydom0JPQXVT2UZugw,aura-smdpp.test,5241d0b46f419e0903e6cca27575f5d8aee7ddf68ad5dab74f3bbdafdeb652fc,download,XW_TogRCKCxvE0xh08rZW-mCJqdMEZI1ItDKb32xXMovLwVn8Gw66QeyqYUxYAZ8,QDgXwIjuoLxuStvqKo_A_JT6JKBsiTL548d6YJYgJZw,-uwjgAf6UbkDPqshER0e5Q,ILg4HTOFGXYR1fMwzePlz9pY0rhV5UI0RE1dMJvZ_es,c8056f9f7738ec8cc10102a76abeb3cfc1b2fc03aafd82b055cb8353a1268177,3e847af23395a083b97b8a76a9511c4bbcb941e9a16c9c71f7cf51acaf5980e9,WAWpcTsyxH6dMoYS24E6x2CZorA4ZxLopW5ltnAM9jq074g2WDVBI-uYv_n8x6kmTIuBNbF3-AfVjOrx5iE9tTk,0NoNbcP4HKNKdGf4LR0pHA,Gyv_Daz10Oi1Xxb6KyqUUA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,167418295F5C0000D7BF8752DB5051CD,38,1800411764,MNO-D,ORDER-538D7DFE08A21CBD1433A071,ACCOUNT-ff77b6880f12af9d787d,PROFILE-b5805ac557fdc86fbf98,1405c09b40d5d5768f5e170c97b03653ed8d913df8a573428d4c3044f066b9b4,12207,198.51.100.10,shared-smdpp.test,IAC-52CA5512586AB1775CF57CCE18945E48,rv1WDoSFEDxVNMPtROv-dA,aura-smdpp.test,1405c09b40d5d5768f5e170c97b03653ed8d913df8a573428d4c3044f066b9b4,download,uTchYKVTdqFIqEOMG6Rzed-DY5CCy2RcI7UnWP-gK2Y9NQ7XiTwbahhtLXT_8zor,4EgYOp870f6LIs0k1YQKbH2An7kvTkUlf0JyklJAwB8,uMG9Yv3Lbi_8uzoJ16i-_g,Z2WHPaksL6tb1tI5qRAwVy1Tsf8KPyjhk8aTm2xXT4o,aae69097d2c0e03564e36676f9df25bc73d9a1f63e3b9f4dfc7700a4ecfa744a,e2f39c23c524d309995356415fd6236acb662af4b35f31cbf3ca7f243f8ba9c9,mnk2NaLPqan1l131ZtWNoCOJc24IjLJwm8VO2eeXMbn-UOKl0gk0N2kdCeD5YJBreszF9g4HrJ4lMtYqIhRRg1Q,CDiYU2Rwlw3dbW-BjhXFVw,VABm1pXK44kI1nIZ4Wi-Qw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,0F7D77B7E2F128CC2BD770DE4FEE77E9,39,1800577163,MNO-B,ORDER-17D6FCBC471BEAE6A9B58F35,ACCOUNT-a21ba5ef62a64ef6bf22,PROFILE-5896df72debb3631d160,412c33b3cc16cc9fd9b752f5b0e8073a0c4798e855e5fa7f35f73fd841ef7d71,12207,198.51.100.10,shared-smdpp.test,IAC-67620A0574D2E2227698BCD27AE45604,CkQ_fCglNzgPvQq6F78e3w,aura-smdpp.test,412c33b3cc16cc9fd9b752f5b0e8073a0c4798e855e5fa7f35f73fd841ef7d71,download,Oymxuz0koGLFHhT84Xm0MyD64mXKVU2K9WvH4yav0Ax1hSgyT3PnGJ1caJzfHncM,_owwFpremR1YjHEuTpqfNG1lm_px34sP1j_HYloEaww,U7vJ0fJ8OXlJ9xv_7LQO2g,l9qMhX5hWXtVeg4RErZkc2bA8scNi3oB3K6f4AwZ-mI,b2fba156e111aa89ae859c209f7e2812af5432812d2aa2d8b5aa08651df801e9,1cb23d071350612b0d647ed380ad8764b586c95b19125ed55c64df08a076d28e,oEY2npKNIvn4IenkWjLvN9BIR6zVVvUvgUhWpX7gdLQ59JN6vfmKHEwLJARhanWT47VSv7thHRX5c4tiK-XEeQo,m4ISSWk-EXKSaEd0rG4FVg,DG3CpMLOjRiSZKlX_MLoiQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,29C8C30F7FAD2B57434413AC91CB6678,40,1800293873,MNO-C,ORDER-D4BE9D9EB6B2F5E9BC4B5E31,ACCOUNT-69b85a4743972c38438a,PROFILE-8ded3d652b5f4925088f,4cf3559732eaafa7e33a001bad2c5e2ac246c582d1e7c7d1314b823c31fd53cc,12207,198.51.100.10,shared-smdpp.test,IAC-2D5B285A82D60F1490BD4291A10D9E3B,2R-JEcKsYjV0mCzMcQoU0g,aura-smdpp.test,4cf3559732eaafa7e33a001bad2c5e2ac246c582d1e7c7d1314b823c31fd53cc,download,VyqdBxFKes0fefBgZHQYE3nDuuYBeZzvB_3foBYRNkK5iJiEZqDz9Aj_mp5Dm01u,G2nIXDkZ9wCNGo_LBSMMSYnFf3WCmFqJbuxYhgzB0lY,0kgTsSRAWduSnwZtH6v6hg,Gu8bGfxYVPvcyR2FuKJ2jcbVm7Dc25ga4Iu3wAuVQvw,a55bec6211c64fdb1e9b788529226427b0ea2c19046fb08b71255a1a30cb384b,f2e44076c35a7f64a511b8a326ab557b08724b470474a63ac8b3ae0922cdd7d0,2gcKx47rMtxPIFm4guTjaFSkNrdkmvFmzHzAfiGFOgr3IVtPK2xWjfSkEZ1I9OAz9_yuQbZ94v3HeZqBLhPQy7U,GQLgM5ty4L1Ni7srM_yGaw,JEHelkhfKpzarMazewET5Q,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,0A19CE0FA544400B9D889875555F7DEE,41,1800117973,MNO-A,ORDER-27CADE539C42E88E09E6326F,ACCOUNT-0ece54c0815b46e2189d,PROFILE-507799c265f92967f3b5,3e8790d5796e4d72e25935da651d45aeb75bb404c2079837727f4118e8ebd300,12207,198.51.100.10,shared-smdpp.test,IAC-0E0F5CAA7922B1AF27BD003F5EDFC97C,G8qFUGkx7lPWX110hvRcXw,aura-smdpp.test,3e8790d5796e4d72e25935da651d45aeb75bb404c2079837727f4118e8ebd300,download,dQSSSke0JjWrNry5zmmSnsawoDhXwpWaXwm97bO3xEX_MlrNIOVoORPnuETENbH-,yy5VCssFNMLQ2N_KXcleIYOsHVyWPMJEPeiQRDWStsM,lMYciSOnvDTeN00vSE9D8g,ktLBCOxIshpvLZWfBU04YoIZNl9lwCjsit6TMHlo5t4,00f4fc56dcddb2dbcc00c563d3ae54c3f8eb231c74372d565edef64d0b660ede,f3991d267e8774754584950ecd2c809cfd5ad3d1522533611949e678c1b36a1a,VjZl23LOQVF1W2cHRi0_dODs3IaiBmr6Nfx2YINH_GP0Px73W-unr5EBKP6U64D1zNNjCZbiOq-nEQu9r6VnlE8,mnLtnxkuKGEb9AWObLJmNA,CZYG2OQrHOEGio7MTlsu-Q,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,134F48A95729EFE06521D261B9DACB96,42,1800284571,MNO-D,ORDER-4BAB26F6AF1BFE0E4829AED5,ACCOUNT-2e896f0b01c4b0589804,PROFILE-80f3c81823d0329a5fbc,06566c34b07935f06a24500d4f1f3b18f7e2fe12faf92ec53b3e8b8d154636d4,12207,198.51.100.10,shared-smdpp.test,IAC-2B3329892083C51A29A572ACE285A6BA,u4GvFUzlzDnZFcaj8PNjEw,aura-smdpp.test,06566c34b07935f06a24500d4f1f3b18f7e2fe12faf92ec53b3e8b8d154636d4,download,MCO4C6rkep9q7zrCTxljXyoH8mKlZ6rgS7R0thqfQvn1vOjqhqpqNKW1ztydnKUS,TDQUz96C2M-5OQvNfyj0KHGudo8exVSdGYfVN_6junQ,F8eGjFssZsXOp2jXU_MGXg,l3nGV6PjK45hSmxv9yW7eWjCQFZPwcslTcWg28_lUKc,682345dd1aa7aad0c5d1ef2d8a35f3eba6876c447d17a13f2e0c9f2aa28d61df,8697e4fea819854a5cc40017f24a33e24e9f7e1089cd576428cbabac43c3ee90,eC81Ukb5XPlYFBHxHMlPYb1kMMkNX0eQJUhwRu2s0lmqop4VRLqCxYEi0PNM1QS2rtFAUnCj9IJ0WYTEfJl7_W4,tTicq_mticyiJnBynP1yGQ,Zy4wJODaZLXcyPEcMOXB-w,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,23EF3D7E74D39E45FB7BA2BE0144A962,43,1800138896,MNO-D,ORDER-94CE3006219B1355D1863879,ACCOUNT-2e1ffcb1a1bf2882c527,PROFILE-32b1b664561d858e4878,ca74be24c0926e1bb4334afc2c064059ae4a5bb504304ae3538da6c96e56bc86,12207,198.51.100.10,shared-smdpp.test,IAC-4CCB1DB886324A4EC9BBF168E4590ED6,hMagjiaGVyIyDb8wDNUN7A,aura-smdpp.test,ca74be24c0926e1bb4334afc2c064059ae4a5bb504304ae3538da6c96e56bc86,download,x37-1Uk6CqeUIAYPzqzUiZA1nCTNI4Du5OpRX-66_twRwrfszyyc3Jc5Lan0gmHq,my8sYzd-UJSnoygBx38-CesWqVLnYNGM_CO-AJKj3tg,Q9wVV7efe9KQnIES2UrrNg,0FU4WKltx24t82DEf-dsX_c5g-_g47XXK3FTOv9xFcE,01dbeca3263abe874a45a3308e772219c0d382bc384c95d8fcf8c887bd9b6b78,d579280cfe22265d7c98bea98f14d8d4095d5d9e3db525e7b57ba9eb62bf0a24,T_U5oW5LKS7B79APiv86-lPiBOpj6UlNATepO293F9mifWFNHHj1E1WVQxn2g-hf6CZSK-T86ZGT6e014txidyU,9FjRitA7RY5iXvBx5ZC3-g,0tKom9ILpHW0rdhGq1S-aw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,88BA68E105467FD58E936755CF78DD9C,44,1800451284,MNO-A,ORDER-CC5EB72D518D67AF0C8AB04C,ACCOUNT-955c4fa6f13799f240f8,PROFILE-883aab25a46bd2df5543,0a994fa92dc1ef1fa74f68810e48e1671b574d0587630e7df8015787abd365b8,12207,198.51.100.10,shared-smdpp.test,IAC-7CBF474A0A1A4308325A3F35C822DA7B,P_xl3pJ18nvmaFUQgE8ADg,aura-smdpp.test,0a994fa92dc1ef1fa74f68810e48e1671b574d0587630e7df8015787abd365b8,download,xthNNxsxLdHyd4zskNkXRL3QxMrIOpspa6n9Zk03QwuMrlgVIc8xWP6aIuZA6N2m,0O8F8ed_E3GLqnDGOXmSusGcf5oGiJI60yWwSVzEjOU,-XfCvQ3ds5h7uSbBdibZqw,I_kJ3QdGfr6_imo3XHLwUPG7GWWMKOVarpWR0wOuMMg,775ba122d47b2f6d19450a3871ea599199a525e8a283483c7df63df5f9e2a56c,3ff0cb5f753f99a5d59d7c7d5061cbc4ec865cd63ec7644477ab71b2b5b1e871,PPgyetUjPTXgItJ5esl7h5c-AUgPbDoIux3Qagxoym3E5s3mksJUEchKPiSQfVIgD6AuR_SrfQHQ5-P4WI_myAc,FKbVKM9obVjp6ln4qGKmtQ,-cicmIYZsisBh7Arp_eQvQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,80536E9D7FC36ADD2EEC6B9A17E1A449,45,1800175416,MNO-A,ORDER-FEBF0237431F80961B09CA4E,ACCOUNT-35d8fea2aa707e71961d,PROFILE-2d22648148a883075e6e,f9f61a8713a9ab4a05cd49f464af8a0b4afc6f53f9d2d2a41a5c2065d617d23c,12207,198.51.100.10,shared-smdpp.test,IAC-374385E4EA7623487024E0B2BE28F5E4,sIqJ-wajkWu4LFQ7UN-2KQ,aura-smdpp.test,f9f61a8713a9ab4a05cd49f464af8a0b4afc6f53f9d2d2a41a5c2065d617d23c,download,7KRL6CBaaoexyCso3nbX97UNTb_QB-lfjP1fIqXfF8CrWVEEn852yQQxPXo0Wxc9,WPTBNANA90km8HLCCEwwEuPfAwDEajAqdP-eiPTV4jY,GLSllapu-n6sMxizgv2Vwg,KAdV8Ek52iiPHMKvhwFCuZDSckcH2TFEGr9KVkh-5EI,42c7024cfa2d4b36c5085632875a3a29467509580eb68fb5000f03eef8eb68d2,c6bdb91d63331e4a9f6c04a2a554d415668b4a048dbbe3181a21c49181ffed90,Lt0AWeoSHaztTV6gDyc8URzkavhlw4M1QJ5LroyWoGGCAluu9Xv0fjdVZYTTIOrzNCfBP3DY9Cffv9Q4kHh6goQ,GbQf6W91dhncBHsHms14uQ,Gc55Fcx43u_P9Plwj6rK_w,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
